hgnc_id	symbol
1082	BNIP1
1083	BNIP2
1084	BNIP3
1085	BNIP3L
16976	BNIPL
17173	BOC
25114	BOD1
31792	BOD1L1
28505	BOD1L2
1087	BOK
24263	BOLA1
29488	BOLA2
32479	BOLA2B
24415	BOLA3
14273	BOLL
15519	BOP1
24724	BORA
17950	BORCS5
25939	BORCS6
23516	BORCS7
37247	BORCS8
1093	BPGM
1094	BPHL
1095	BPI
15749	BPIFA1
16203	BPIFA2
16204	BPIFA3
16108	BPIFB1
16177	BPIFB2
16178	BPIFB3
16179	BPIFB4
16504	BPIFB6
16503	BPIFC
1096	BPNT1
3581	BPTF
13508	BPY2
25449	BPY2B
18225	BPY2C
1097	BRAF
1099	BRAP
21701	BRAT1
1100	BRCA1
1101	BRCA2
24185	BRCC3
1102	BRD1
1103	BRD2
1104	BRD3
13575	BRD4
14310	BRD7
19874	BRD8
25818	BRD9
1105	BRDT
11551	BRF1
17298	BRF2
1109	BRI3
14251	BRI3BP
28309	BRICD5
2687	BRINP1
13746	BRINP2
22393	BRINP3
20473	BRIP1
24170	BRIX1
23057	BRK1
17262	BRMS1
20512	BRMS1L
26512	BROX
14255	BRPF1
14256	BRPF3
1113	BRS3
18994	BRSK1
11405	BRSK2
12760	BRWD1
17342	BRWD3
15832	BSCL2
25501	BSDC1
1116	BSG
1117	BSN
16512	BSND
33906	BSPH1
18232	BSPRY
1118	BST1
1119	BST2
20450	BSX
17307	BTAF1
1120	BTBD1
15504	BTBD2
15854	BTBD3
19897	BTBD6
18269	BTBD7
21019	BTBD8
21228	BTBD9
21445	BTBD10
23844	BTBD11
26340	BTBD16
33758	BTBD17
37214	BTBD18
27145	BTBD19
1121	BTC
1122	BTD
1125	BTF3
30547	BTF3L4
1130	BTG1
1131	BTG2
1132	BTG3
13862	BTG4
1133	BTK
21087	BTLA
1135	BTN1A1
1136	BTN2A1
1137	BTN2A2
1138	BTN3A1
1139	BTN3A2
1140	BTN3A3
1142	BTNL2
1143	BTNL3
26131	BTNL8
24176	BTNL9
1144	BTRC
1148	BUB1
1149	BUB1B
1151	BUB3
28199	BUD13
16405	BUD23
29629	BUD31
1152	BVES
1157	BYSL
18380	BZW1
18808	BZW2
29911	C1D
24337	C1GALT1
24338	C1GALT1C1
51617	C1GALT1C1L
15494	C1orf21
24299	C1orf27
19032	C1orf35
29876	C1orf43
28795	C1orf50
24871	C1orf52
30003	C1orf53
26258	C1orf54
26045	C1orf56
30780	C1orf61
28339	C1orf64
29468	C1orf68
26319	C1orf74
28547	C1orf87
28250	C1orf94
30435	C1orf100
29591	C1orf105
26039	C1orf109
25565	C1orf112
25873	C1orf115
28667	C1orf116
24789	C1orf122
26059	C1orf123
26730	C1orf127
25332	C1orf131
32044	C1orf141
24032	C1orf146
28567	C1orf158
26062	C1orf159
28344	C1orf162
25262	C1orf167
27915	C1orf174
28096	C1orf185
25341	C1orf186
32305	C1orf189
32331	C1orf194
25900	C1orf198
28755	C1orf210
26800	C1orf216
34351	C1orf226
34345	C1orf228
53426	C1orf232
1241	C1QA
1242	C1QB
1243	C1QBP
1245	C1QC
24182	C1QL1
24181	C1QL2
19359	C1QL3
31416	C1QL4
14324	C1QTNF1
14325	C1QTNF2
14326	C1QTNF3
14346	C1QTNF4
14344	C1QTNF5
14343	C1QTNF6
14342	C1QTNF7
31374	C1QTNF8
28732	C1QTNF9
34072	C1QTNF9B
32308	C1QTNF12
1246	C1R
21265	C1RL
1247	C1S
1248	C2
1266	C2CD2
29000	C2CD2L
24564	C2CD3
33627	C2CD4A
33628	C2CD4B
29417	C2CD4C
37210	C2CD4D
29062	C2CD5
14438	C2CD6
28436	C2orf15
25275	C2orf16
24642	C2orf40
26056	C2orf42
28772	C2orf49
26324	C2orf50
26216	C2orf54
33809	C2orf66
34353	C2orf68
26799	C2orf69
27938	C2orf70
34383	C2orf71
27418	C2orf72
26861	C2orf73
34439	C2orf74
27017	C2orf76
34349	C2orf78
34352	C2orf80
34350	C2orf81
33763	C2orf82
25344	C2orf83
28191	C2orf88
42966	C2orf91
1318	C3
1319	C3AR1
25024	C3orf14
24837	C3orf18
25320	C3orf20
28534	C3orf22
26553	C3orf30
26434	C3orf33
24082	C3orf35
26170	C3orf36
28384	C3orf38
26255	C3orf52
32481	C3orf56
28490	C3orf58
24771	C3orf62
24763	C3orf67
33731	C3orf70
40048	C3orf80
44666	C3orf84
53432	C3orf85
1323	C4A
1324	C4B
1325	C4BPA
1328	C4BPB
19225	C4orf3
25274	C4orf17
25618	C4orf19
28554	C4orf22
26300	C4orf26
26813	C4orf32
27025	C4orf33
28386	C4orf36
26342	C4orf45
27320	C4orf46
34346	C4orf47
34437	C4orf48
33766	C4orf50
37264	C4orf51
1331	C5
1338	C5AR1
4527	C5AR2
20656	C5orf15
25639	C5orf22
26746	C5orf24
25052	C5orf30
24738	C5orf34
24226	C5orf38
25801	C5orf42
33768	C5orf46
27026	C5orf47
27028	C5orf49
27750	C5orf51
35121	C5orf52
37272	C5orf58
27753	C5orf60
40051	C5orf63
51252	C5orf67
1339	C6
13922	C6orf10
13927	C6orf15
19076	C6orf47
19078	C6orf48
20881	C6orf52
20960	C6orf58
20998	C6orf62
21114	C6orf89
21215	C6orf106
21233	C6orf118
21247	C6orf120
21288	C6orf132
21301	C6orf136
21351	C6orf141
21403	C6orf163
21620	C6orf201
17971	C6orf203
33769	C6orf222
28692	C6orf223
34431	C6orf226
49394	C6orf229
1346	C7
21703	C7orf25
21702	C7orf26
21722	C7orf31
21724	C7orf33
21750	C7orf34
25604	C7orf43
22432	C7orf49
22421	C7orf50
22247	C7orf57
22135	C7orf61
22564	C7orf72
41909	C7orf73
51256	C7orf77
1352	C8A
1353	C8B
1354	C8G
1357	C8orf4
31745	C8orf22
26104	C8orf33
30905	C8orf34
27232	C8orf37
25646	C8orf44
28498	C8orf46
26345	C8orf48
32233	C8orf58
32235	C8orf59
32296	C8orf74
25924	C8orf76
33826	C8orf82
33774	C8orf86
44672	C8orf88
51258	C8orf89
1358	C9
1361	C9orf3
17823	C9orf16
19919	C9orf24
23433	C9orf40
23570	C9orf43
23669	C9orf47
23677	C9orf50
27037	C9orf57
28144	C9orf64
26436	C9orf66
28337	C9orf72
24932	C9orf78
26535	C9orf84
28784	C9orf85
19054	C9orf92
28435	C9orf116
31116	C9orf129
31418	C9orf131
31422	C9orf135
31455	C9orf152
31456	C9orf153
37284	C9orf172
23355	C10orf10
23519	C10orf35
27421	C10orf53
23294	C10orf62
28716	C10orf67
26973	C10orf71
25788	C10orf76
28500	C10orf82
25822	C10orf88
26563	C10orf90
31428	C10orf99
20304	C10orf105
28678	C10orf107
31447	C10orf113
25707	C10orf120
28693	C10orf126
27274	C10orf128
51236	C10orf142
1163	C11orf1
1169	C11orf16
13231	C11orf21
1174	C11orf24
23986	C11orf40
28541	C11orf42
28584	C11orf45
28720	C11orf49
30531	C11orf52
30527	C11orf53
30204	C11orf54
25569	C11orf57
16990	C11orf58
26288	C11orf63
28519	C11orf65
28801	C11orf68
28188	C11orf70
25937	C11orf71
25142	C11orf74
26197	C11orf80
25115	C11orf84
34442	C11orf86
33788	C11orf87
25061	C11orf88
34444	C11orf91
37213	C11orf94
28449	C11orf95
38675	C11orf96
49544	C11orf97
51238	C11orf98
1184	C12orf4
17590	C12orf10
25322	C12orf29
26846	C12orf40
24729	C12orf42
25719	C12orf43
28628	C12orf45
26128	C12orf49
26665	C12orf50
28553	C12orf54
26967	C12orf56
29521	C12orf57
28726	C12orf60
26784	C12orf65
26517	C12orf66
34452	C12orf71
34450	C12orf73
27887	C12orf74
35164	C12orf75
33790	C12orf76
1188	C14orf2
19834	C14orf28
19846	C14orf37
19849	C14orf39
20126	C14orf79
20127	C14orf80
20162	C14orf93
20189	C14orf105
20270	C14orf119
20498	C14orf159
23169	C14orf166
26375	C14orf177
26385	C14orf178
33795	C14orf180
24497	C15orf39
28443	C15orf40
26929	C15orf41
29898	C15orf48
33488	C15orf52
33796	C15orf53
33753	C15orf59
34453	C15orf61
34489	C15orf62
44654	C15orf65
19213	C16orf45
26525	C16orf46
27087	C16orf52
26649	C16orf54
25848	C16orf58
25849	C16orf59
24641	C16orf62
29564	C16orf70
25081	C16orf71
30103	C16orf72
23362	C16orf74
28479	C16orf78
33755	C16orf86
33754	C16orf87
28687	C16orf89
34455	C16orf90
27558	C16orf91
26346	C16orf92
40033	C16orf95
40031	C16orf96
26844	C17orf47
28737	C17orf49
29581	C17orf50
27904	C17orf51
28460	C17orf53
27568	C17orf58
28672	C17orf62
26990	C17orf64
27900	C17orf67
27315	C17orf74
30173	C17orf75
26831	C17orf78
29601	C17orf80
33800	C17orf97
34492	C17orf98
34490	C17orf99
34494	C17orf100
37241	C17orf105
37238	C17orf107
53437	C17orf113
24326	C18orf8
28802	C18orf21
28172	C18orf25
31690	C18orf32
13796	C18orf54
40037	C18orf63
25443	C19orf12
28642	C19orf18
26073	C19orf24
26711	C19orf25
16668	C19orf33
24793	C19orf35
34073	C19orf38
26141	C19orf44
26723	C19orf47
29667	C19orf48
24991	C19orf53
24758	C19orf54
28153	C19orf57
26098	C19orf60
25649	C19orf66
34354	C19orf67
34495	C19orf68
33702	C19orf70
34496	C19orf71
25534	C19orf73
40041	C19orf81
27112	C19orf84
15870	C20orf24
15873	C20orf27
16216	C20orf85
16227	C20orf96
16134	C20orf141
16137	C20orf144
16166	C20orf173
17721	C20orf194
26318	C20orf196
37254	C20orf202
26592	C20orf203
1260	C21orf2
1273	C21orf33
1300	C21orf58
1301	C21orf59
1305	C21orf62
16459	C21orf91
39602	C21orf140
15558	C22orf15
18589	C22orf23
26931	C22orf31
27012	C22orf39
27160	C22orf42
26294	C22orf46
1368	CA1
1373	CA2
1374	CA3
1375	CA4
1377	CA5A
1378	CA5B
1380	CA6
1381	CA7
1382	CA8
1383	CA9
1369	CA10
1370	CA11
1371	CA12
14914	CA13
1372	CA14
25834	CAAP1
20292	CAB39
20290	CAB39L
24187	CABIN1
25097	CABLES1
16143	CABLES2
1384	CABP1
1385	CABP2
1386	CABP4
13714	CABP5
20834	CABP7
30710	CABS1
15569	CABYR
1365	CACFD1
29314	CACHD1
1388	CACNA1A
1389	CACNA1B
1390	CACNA1C
1391	CACNA1D
1392	CACNA1E
1393	CACNA1F
1394	CACNA1G
1395	CACNA1H
1396	CACNA1I
1397	CACNA1S
1399	CACNA2D1
1400	CACNA2D2
15460	CACNA2D3
20202	CACNA2D4
1401	CACNB1
1402	CACNB2
1403	CACNB3
1404	CACNB4
1405	CACNG1
1406	CACNG2
1407	CACNG3
1408	CACNG4
1409	CACNG5
13625	CACNG6
13626	CACNG7
13628	CACNG8
29938	CACTIN
23727	CACUL1
30423	CACYBP
1424	CAD
5951	CADM1
29849	CADM2
17601	CADM3
30825	CADM4
1426	CADPS
16018	CADPS2
21622	CAGE1
1434	CALB1
1435	CALB2
1437	CALCA
1438	CALCB
29306	CALCOCO1
29912	CALCOCO2
1440	CALCR
16709	CALCRL
1441	CALD1
23494	CALHM1
23493	CALHM2
23458	CALHM3
1442	CALM1
1445	CALM2
1449	CALM3
1452	CALML3
18445	CALML4
18180	CALML5
24193	CALML6
13248	CALN1
1455	CALR
20407	CALR3
1458	CALU
17938	CALY
1459	CAMK1
19341	CAMK1D
14585	CAMK1G
1460	CAMK2A
1461	CAMK2B
1462	CAMK2D
1463	CAMK2G
24190	CAMK2N1
24197	CAMK2N2
1464	CAMK4
1469	CAMKK1
1470	CAMKK2
26276	CAMKMT
28788	CAMKV
1471	CAMLG
1472	CAMP
19946	CAMSAP1
29188	CAMSAP2
29307	CAMSAP3
18806	CAMTA1
18807	CAMTA2
30688	CAND1
30689	CAND2
19721	CANT1
1473	CANX
20040	CAP1
20039	CAP2
1474	CAPG
1476	CAPN1
1479	CAPN2
1480	CAPN3
1482	CAPN5
1483	CAPN6
1484	CAPN7
1485	CAPN8
1486	CAPN9
1477	CAPN10
1478	CAPN11
13249	CAPN12
16663	CAPN13
16664	CAPN14
11182	CAPN15
1481	CAPNS1
16371	CAPNS2
6743	CAPRIN1
21259	CAPRIN2
1487	CAPS
16471	CAPS2
28375	CAPSL
1488	CAPZA1
1490	CAPZA2
24205	CAPZA3
1491	CAPZB
16394	CARD6
17057	CARD8
16391	CARD9
16422	CARD10
16393	CARD11
16446	CARD14
33701	CARD16
33827	CARD17
28861	CARD18
28148	CARD19
14435	CARF
17150	CARHSP1
23393	CARM1
21581	CARMIL1
27089	CARMIL2
20272	CARMIL3
23435	CARNMT1
29268	CARNS1
1493	CARS
25695	CARS2
24323	CARTPT
29599	CASC1
17040	CASC3
24892	CASC4
31448	CASC10
16014	CASD1
1497	CASK
20879	CASKIN1
18200	CASKIN2
1499	CASP1
1503	CASP2
1504	CASP3
1505	CASP4
1506	CASP5
1507	CASP6
1508	CASP7
1509	CASP8
1510	CASP8AP2
1511	CASP9
1500	CASP10
19004	CASP12
1502	CASP14
1512	CASQ1
1513	CASQ2
1514	CASR
15878	CASS4
1515	CAST
34423	CASTOR1
37073	CASTOR2
26002	CASZ1
1516	CAT
25062	CATIP
17116	CATSPER1
18810	CATSPER2
20819	CATSPER3
23220	CATSPER4
20500	CATSPERB
28598	CATSPERD
28491	CATSPERE
25243	CATSPERG
19231	CATSPERZ
1527	CAV1
1528	CAV2
1529	CAV3
9688	CAVIN1
10690	CAVIN2
9400	CAVIN3
33742	CAVIN4
28617	CBARP
1536	CBFA2T2
1537	CBFA2T3
1539	CBFB
1541	CBL
1542	CBLB
15961	CBLC
21225	CBLL1
1543	CBLN1
1544	CBLN2
20146	CBLN3
16231	CBLN4
1548	CBR1
1549	CBR3
25891	CBR4
1550	CBS
51829	CBSL
17134	CBWD1
17907	CBWD2
18519	CBWD3
24584	CBWD5
31978	CBWD6
1551	CBX1
1552	CBX2
1553	CBX3
1554	CBX4
1555	CBX5
1556	CBX6
1557	CBX7
15962	CBX8
1307	CBY1
33278	CBY3
30237	CC2D1A
29386	CC2D1B
29253	CC2D2A
31666	CC2D2B
24236	CCAR1
23360	CCAR2
29426	CCBE1
23813	CCDC3
18782	CCDC6
26533	CCDC7
25367	CCDC8
24560	CCDC9
28332	CCDC12
26358	CCDC13
25766	CCDC14
25798	CCDC15
26574	CCDC17
30370	CCDC18
28909	CCDC22
28688	CCDC24
25591	CCDC25
26546	CCDC27
21098	CCDC28A
28163	CCDC28B
26103	CCDC30
28295	CCDC32
26552	CCDC33
25079	CCDC34
27945	CCDC36
26843	CCDC38
25244	CCDC39
26090	CCDC40
26528	CCDC42
26472	CCDC43
24856	CCDC47
18111	CCDC50
25714	CCDC51
30703	CCDC54
27564	CCDC57
31136	CCDC58
25005	CCDC59
28610	CCDC60
33629	CCDC61
30723	CCDC62
26669	CCDC63
29937	CCDC65
27709	CCDC66
24350	CCDC68
24487	CCDC69
25303	CCDC70
25760	CCDC71
26685	CCDC71L
23261	CCDC73
25197	CCDC74A
25267	CCDC74B
28203	CCDC77
14153	CCDC78
30649	CCDC80
26281	CCDC81
26282	CCDC82
28535	CCDC83
30460	CCDC84
29400	CCDC85A
24926	CCDC85B
35459	CCDC85C
28359	CCDC86
25579	CCDC87
25523	CCDC88A
26757	CCDC88B
19967	CCDC88C
26762	CCDC89
28108	CCDC90B
24855	CCDC91
29563	CCDC92
25611	CCDC93
25518	CCDC94
26900	CCDC96
28289	CCDC97
28097	CCDC102A
26295	CCDC102B
32700	CCDC103
26866	CCDC105
30181	CCDC106
28465	CCDC107
28504	CCDC110
28599	CCDC112
25002	CCDC113
26560	CCDC114
28178	CCDC115
26688	CCDC116
26599	CCDC117
28910	CCDC120
25833	CCDC121
26478	CCDC122
25171	CCDC124
28924	CCDC125
22398	CCDC126
30520	CCDC127
27363	CCDC129
28118	CCDC130
26185	CCDC134
22225	CCDC136
33451	CCDC137
26531	CCDC138
26514	CCDC140
26821	CCDC141
25889	CCDC142
29072	CCDC144A
33735	CCDC144NL
29296	CCDC146
25191	CCDC148
25405	CCDC149
26834	CCDC150
28303	CCDC151
34438	CCDC152
27446	CCDC153
34454	CCDC154
26520	CCDC155
33854	CCDC157
26374	CCDC158
26996	CCDC159
37286	CCDC160
41910	CCDC166
21239	CCDC167
26851	CCDC168
34361	CCDC169
21177	CCDC170
29828	CCDC171
30524	CCDC172
25064	CCDC173
28033	CCDC174
19847	CCDC175
23243	CCDC177
29588	CCDC178
44653	CCDC179
29303	CCDC180
28051	CCDC181
49392	CCDC182
28236	CCDC183
33749	CCDC184
26654	CCDC185
24349	CCDC186
30942	CCDC187
51899	CCDC188
28078	CCDC189
28736	CCDC190
29272	CCDC191
49566	CCDC192
53438	CCDC194
53441	CCDC195
20100	CCDC196
19860	CCDC197
28373	CCER1
44662	CCER2
13930	CCHCR1
1568	CCIN
1569	CCK
1570	CCKAR
1571	CCKBR
10609	CCL1
10618	CCL2
10627	CCL3
30554	CCL3L3
10630	CCL4
24066	CCL4L2
10632	CCL5
10634	CCL7
10635	CCL8
10610	CCL11
10611	CCL13
10612	CCL14
10613	CCL15
10614	CCL16
10615	CCL17
10616	CCL18
10617	CCL19
10619	CCL20
10620	CCL21
10621	CCL22
10622	CCL23
10623	CCL24
10624	CCL25
10625	CCL26
10626	CCL27
17700	CCL28
21708	CCM2
16153	CCM2L
1577	CCNA1
1578	CCNA2
1579	CCNB1
19437	CCNB1IP1
1580	CCNB2
18709	CCNB3
1581	CCNC
1582	CCND1
1583	CCND2
1585	CCND3
1587	CCNDBP1
1589	CCNE1
1590	CCNE2
1591	CCNF
1592	CCNG1
1593	CCNG2
1594	CCNH
1595	CCNI
33869	CCNI2
23434	CCNJ
25876	CCNJL
1596	CCNK
20569	CCNL1
20570	CCNL2
18576	CCNO
1599	CCNT1
1600	CCNT2
23354	CCNY
26868	CCNYL1
24342	CCP110
24227	CCPG1
1602	CCR1
1603	CCR2
1604	CCR3
1605	CCR4
1606	CCR5
1607	CCR6
1608	CCR7
1609	CCR8
1610	CCR9
4474	CCR10
1612	CCRL2
1613	CCS
29578	CCSAP
29349	CCSER1
29197	CCSER2
1615	CCT2
1616	CCT3
1617	CCT4
1618	CCT5
1620	CCT6A
1621	CCT6B
1622	CCT7
1623	CCT8
15553	CCT8L2
21691	CCZ1
21717	CCZ1B
1634	CD1A
1635	CD1B
1636	CD1C
1637	CD1D
1638	CD1E
1639	CD2
14258	CD2AP
1656	CD2BP2
1673	CD3D
1674	CD3E
24219	CD3EAP
1675	CD3G
1678	CD4
1685	CD5
1690	CD5L
1691	CD6
1695	CD7
1706	CD8A
1707	CD8B
1708	CD8B2
1709	CD9
1628	CD14
1633	CD19
1643	CD22
1645	CD24
11922	CD27
1653	CD28
1659	CD33
1662	CD34
1663	CD36
1666	CD37
1667	CD38
11919	CD40
11935	CD40LG
1681	CD44
6953	CD46
1682	CD47
1683	CD48
1804	CD52
1686	CD53
2665	CD55
1688	CD58
1689	CD59
1692	CD63
1693	CD68
1694	CD69
11937	CD70
1696	CD72
1697	CD74
1698	CD79A
1699	CD79B
1700	CD80
1701	CD81
6210	CD82
1703	CD83
1704	CD84
1705	CD86
15855	CD93
16892	CD96
7082	CD99
18237	CD99L2
5949	CD101
21685	CD109
1630	CD151
17013	CD160
1631	CD163
30375	CD163L1
1632	CD164
32043	CD164L2
30072	CD177
6726	CD180
7203	CD200
24235	CD200R1
24665	CD200R1L
17935	CD207
1641	CD209
16961	CD226
18171	CD244
1677	CD247
18219	CD248
17635	CD274
19137	CD276
19319	CD300A
19320	CD300C
28874	CD300E
30811	CD300LB
16848	CD300LD
29883	CD300LF
30455	CD300LG
30843	CD302
16692	CD320
1712	CDA
20299	CDADC1
1713	CDAN1
1743	CDC5L
1744	CDC6
1745	CDC7
1718	CDC14A
1719	CDC14B
1720	CDC16
1723	CDC20
24222	CDC20B
1724	CDC23
1725	CDC25A
1726	CDC25B
1727	CDC25C
17839	CDC26
1728	CDC27
1734	CDC34
1735	CDC37
17179	CDC37L1
17350	CDC40
1736	CDC42
1737	CDC42BPA
1738	CDC42BPB
29829	CDC42BPG
17014	CDC42EP1
16263	CDC42EP2
16943	CDC42EP3
17147	CDC42EP4
17408	CDC42EP5
17719	CDC42SE1
18547	CDC42SE2
1739	CDC45
16783	CDC73
16827	CDC123
14623	CDCA2
14624	CDCA3
14625	CDCA4
14626	CDCA5
14628	CDCA7
30777	CDCA7L
14629	CDCA8
24357	CDCP1
27297	CDCP2
1748	CDH1
1759	CDH2
1762	CDH3
1763	CDH4
1764	CDH5
1765	CDH6
1766	CDH7
1767	CDH8
1768	CDH9
1749	CDH10
1750	CDH11
1751	CDH12
1753	CDH13
1754	CDH15
1755	CDH16
1756	CDH17
1757	CDH18
1758	CDH19
1760	CDH20
13251	CDH22
13733	CDH23
14265	CDH24
15902	CDH26
14550	CDHR1
18231	CDHR2
26308	CDHR3
34527	CDHR4
7521	CDHR5
13234	CDIP1
1769	CDIPT
1722	CDK1
1771	CDK2
14002	CDK2AP1
30833	CDK2AP2
1772	CDK3
1773	CDK4
1774	CDK5
1775	CDK5R1
1776	CDK5R2
15880	CDK5RAP1
18672	CDK5RAP2
18673	CDK5RAP3
1777	CDK6
1778	CDK7
1779	CDK8
1780	CDK9
1770	CDK10
1730	CDK11A
1729	CDK11B
24224	CDK12
1733	CDK13
8883	CDK14
14434	CDK15
8749	CDK16
8750	CDK17
8751	CDK18
19338	CDK19
21420	CDK20
21050	CDKAL1
1781	CDKL1
1782	CDKL2
15483	CDKL3
19287	CDKL4
11411	CDKL5
1784	CDKN1A
1785	CDKN1B
1786	CDKN1C
1787	CDKN2A
24325	CDKN2AIP
30545	CDKN2AIPNL
1788	CDKN2B
1789	CDKN2C
1790	CDKN2D
1791	CDKN3
24913	CDNF
1795	CDO1
17104	CDON
33710	CDPF1
1798	CDR1
1799	CDR2
29999	CDR2L
14379	CDRT1
14383	CDRT4
14395	CDRT15
34075	CDRT15L2
1800	CDS1
1801	CDS2
1802	CDSN
24576	CDT1
26928	CDV3
1805	CDX1
1806	CDX2
1808	CDX4
1809	CDY1
23920	CDY1B
1810	CDY2A
23921	CDY2B
1811	CDYL
23030	CDYL2
1814	CEACAM1
1815	CEACAM3
1816	CEACAM4
1817	CEACAM5
1818	CEACAM6
1819	CEACAM7
1820	CEACAM8
31948	CEACAM16
31949	CEACAM18
31951	CEACAM19
24879	CEACAM20
28834	CEACAM21
1833	CEBPA
1834	CEBPB
1835	CEBPD
1836	CEBPE
1837	CEBPG
24218	CEBPZ
49288	CEBPZOS
1840	CECR2
1844	CECR6
1848	CEL
3308	CELA1
24609	CELA2A
29995	CELA2B
15944	CELA3A
15945	CELA3B
2549	CELF1
2550	CELF2
11967	CELF3
14015	CELF4
14058	CELF5
14059	CELF6
1850	CELSR1
3231	CELSR2
3230	CELSR3
29213	CEMIP
32553	CEMP1
24153	CEND1
1851	CENPA
1852	CENPB
28272	CENPBD1
1854	CENPC
1856	CENPE
1857	CENPF
17268	CENPH
3968	CENPI
17272	CENPJ
29479	CENPK
17879	CENPL
18352	CENPM
30873	CENPN
28152	CENPO
32933	CENPP
21347	CENPQ
23163	CENPS
25787	CENPT
21348	CENPU
29920	CENPV
21488	CENPW
11422	CENPX
28209	CEP19
12370	CEP41
29356	CEP44
1161	CEP55
30794	CEP57
21561	CEP57L1
25815	CEP63
29076	CEP68
29972	CEP70
25547	CEP72
25727	CEP76
25740	CEP78
17966	CEP83
25309	CEP85
21638	CEP85L
25907	CEP89
25141	CEP95
26244	CEP97
24866	CEP104
28514	CEP112
26690	CEP120
29264	CEP126
20359	CEP128
29511	CEP131
29086	CEP135
29298	CEP152
21107	CEP162
29182	CEP164
28920	CEP170
20362	CEP170B
25515	CEP192
1859	CEP250
29021	CEP290
29366	CEP295
44659	CEP295NL
24238	CEP350
24289	CEPT1
1862	CER1
23723	CERCAM
19256	CERK
21699	CERKL
14253	CERS1
14076	CERS2
23752	CERS3
23747	CERS4
23749	CERS5
23826	CERS6
1863	CES1
1864	CES2
1865	CES3
26741	CES4A
26459	CES5A
1866	CETN1
1867	CETN2
1868	CETN3
1869	CETP
29523	CFAP20
30540	CFAP36
26684	CFAP43
25631	CFAP44
17229	CFAP45
25247	CFAP46
26708	CFAP47
16053	CFAP52
26530	CFAP53
26456	CFAP54
26485	CFAP57
26676	CFAP58
15872	CFAP61
25325	CFAP65
26107	CFAP69
30726	CFAP70
37100	CFAP73
29368	CFAP74
33776	CFAP77
29276	CFAP97
51180	CFAP99
26842	CFAP100
32325	CFAP126
27843	CFAP157
26782	CFAP161
21405	CFAP206
33720	CFAP221
1037	CFB
18292	CFC1
33983	CFC1B
2771	CFD
1873	CFDP1
4883	CFH
4888	CFHR1
4890	CFHR2
16980	CFHR3
16979	CFHR4
24668	CFHR5
5394	CFI
1874	CFL1
1875	CFL2
1876	CFLAR
8864	CFP
1884	CFTR
1885	CGA
16721	CGB1
16722	CGB2
1886	CGB3
16452	CGB5
16451	CGB7
16453	CGB8
1888	CGGBP1
17429	CGN
25931	CGNL1
16962	CGREF1
15528	CGRRF1
1907	CH25H
28680	CHAC1
32363	CHAC2
1909	CHAD
25165	CHADL
1910	CHAF1A
1911	CHAF1B
20311	CHAMP1
1912	CHAT
23518	CHCHD1
21645	CHCHD2
21906	CHCHD3
26467	CHCHD4
17840	CHCHD5
28184	CHCHD6
28314	CHCHD7
15559	CHCHD10
1915	CHD1
1916	CHD1L
1917	CHD2
1918	CHD3
1919	CHD4
16816	CHD5
19057	CHD6
20626	CHD7
20153	CHD8
25701	CHD9
24288	CHDH
1925	CHEK1
16627	CHEK2
16930	CHERP
20455	CHFR
1929	CHGA
1930	CHGB
1932	CHI3L1
1933	CHI3L2
17432	CHIA
1934	CHIC1
1935	CHIC2
28474	CHID1
1936	CHIT1
1937	CHKA
1938	CHKB
1939	CHL1
1940	CHM
1941	CHML
8740	CHMP1A
24287	CHMP1B
30216	CHMP2A
24537	CHMP2B
29865	CHMP3
20274	CHMP4A
16171	CHMP4B
30599	CHMP4C
26942	CHMP5
25675	CHMP6
28439	CHMP7
1943	CHN1
1944	CHN2
17807	CHODL
14525	CHORDC1
17433	CHP1
24927	CHP2
24291	CHPF
29270	CHPF2
17852	CHPT1
13544	CHRAC1
1949	CHRD
29861	CHRDL1
24168	CHRDL2
15781	CHRFAM7A
1950	CHRM1
1951	CHRM2
1952	CHRM3
1953	CHRM4
1954	CHRM5
1955	CHRNA1
1956	CHRNA2
1957	CHRNA3
1958	CHRNA4
1959	CHRNA5
15963	CHRNA6
1960	CHRNA7
14079	CHRNA9
13800	CHRNA10
1961	CHRNB1
1962	CHRNB2
1963	CHRNB3
1964	CHRNB4
1965	CHRND
1966	CHRNE
1967	CHRNG
1969	CHST1
1970	CHST2
1971	CHST3
1972	CHST4
1973	CHST5
6938	CHST6
13817	CHST7
15993	CHST8
19898	CHST9
19650	CHST10
17422	CHST11
17423	CHST12
21755	CHST13
24464	CHST14
18137	CHST15
17198	CHSY1
24293	CHSY3
24353	CHTF8
18435	CHTF18
24511	CHTOP
1974	CHUK
20099	CHURC1
14280	CIAO1
28050	CIAPIN1
25200	CIART
16920	CIB1
24579	CIB2
24580	CIB3
33703	CIB4
14214	CIC
1976	CIDEA
1977	CIDEB
24229	CIDEC
7067	CIITA
1980	CILP
24213	CILP2
23789	CINP
20365	CIPC
24217	CIR1
1982	CIRBP
30880	CISD1
24212	CISD2
27578	CISD3
1984	CISH
1985	CIT
1986	CITED1
1987	CITED2
18696	CITED4
16744	CIZ1
1990	CKAP2
26877	CKAP2L
16991	CKAP4
28959	CKAP5
1991	CKB
13253	CKLF
1994	CKM
31736	CKMT1A
1995	CKMT1B
1996	CKMT2
19083	CKS1B
2000	CKS2
17088	CLASP1
17078	CLASP2
17731	CLASRP
2014	CLC
2015	CLCA1
